ExcelDato;/SKOM-SfjHydVindhMid-T0016A3 -0120;/STORM-Bess-Vindhast-25km;/STORM-Vals-Vindhast-25km
43082.0417;4.6100;6.7000;10.2000
43082.0833;4.7400;6.7000;10.0000
43082.1250;3.6200;6.6000;9.7000
43082.1667;3.2300;6.6000;9.5000
43082.2083;3.1900;6.4000;9.1000
43082.2500;5.4900;6.2000;8.7000
43082.2917;3.5500;6.8000;9.2000
43082.3333;6.8700;6.9000;8.6000
43082.3750;4.2300;6.9000;7.9000
43082.4167;3.4800;7.0000;7.3000
43082.4583;5.5800;6.5000;6.1000
43082.5000;4.5700;6.0000;5.0000
43082.5417;1.8100;5.5000;3.8000
43082.5833;3.1000;5.4000;4.1000
43082.6250;2.5300;5.4000;4.4000
43082.6667;2.2700;5.3000;4.7000
43082.7083;3.9600;4.8000;5.1000
43082.7500;2.4000;4.3000;5.4000
43082.7917;5.1300;3.6000;5.4000
43082.8333;18.7500;4.2000;5.0000
43082.8750;19.3200;4.7000;4.5000
43082.9167;0.0000;5.3000;4.1000
43082.9583;8.6400;4.5000;4.1000
43083.0000;6.9100;3.6000;4.0000
43083.0417;8.6500;2.8000;4.0000
43083.0833;10.0100;3.2000;4.0000
43083.1250;9.7000;3.5000;4.0000
43083.1667;7.5700;3.9000;4.0000
43083.2083;5.7500;4.0000;4.0000
43083.2500;6.1100;4.2000;4.0000
43083.2917;5.5100;4.6000;4.1000
43083.3333;6.6800;4.6000;4.0000
43083.3750;6.6300;4.5000;3.9000
43083.4167;6.7300;4.5000;3.8000
43083.4583;7.8500;4.2000;3.6000
43083.5000;7.2300;3.9000;3.3000
43083.5417;6.4000;3.6000;3.1000
43083.5833;3.2800;3.6000;3.0000
43083.6250;3.1200;3.7000;2.8000
43083.6667;3.7600;3.7000;2.7000
43083.7083;2.8400;3.4000;2.6000
43083.7500;3.0500;3.1000;2.5000
43083.7917;3.0300;2.5000;2.9000
43083.8333;3.8200;2.3000;2.9000
43083.8750;2.6200;2.1000;2.9000
43083.9167;3.9600;1.9000;2.9000
43083.9583;2.8500;1.9000;3.0000
43084.0000;2.4500;1.9000;3.0000
43084.0417;1.8900;1.9000;3.1000
43084.0833;1.0800;2.3000;3.4000
43084.1250;1.0300;2.7000;3.6000
43084.1667;1.1100;3.1000;3.9000
43084.2083;0.7800;3.3000;4.0000
43084.2500;0.6300;3.6000;4.1000
43084.2917;1.5300;3.7000;4.1000
43084.3333;2.6400;4.1000;4.3000
43084.3750;3.4700;4.6000;4.6000
43084.4167;3.7100;5.0000;4.8000
43084.4583;3.5100;5.0000;4.8000
43084.5000;3.8600;5.1000;4.9000
43084.5417;3.4000;5.1000;4.9000
43084.5833;3.0700;5.0000;4.8000
43084.6250;4.2400;5.0000;4.8000
43084.6667;3.0800;4.9000;4.7000
43084.7083;2.6400;5.1000;4.8000
43084.7500;3.5100;5.4000;5.0000
43084.7917;3.7100;5.1000;5.0000
43084.8333;2.6600;5.2000;4.9000
43084.8750;2.7800;5.3000;4.9000
43084.9167;3.3300;5.4000;4.8000
43084.9583;3.6000;5.4000;4.5000
43085.0000;3.7100;5.4000;4.3000
43085.0417;3.7800;5.4000;4.0000
43085.0833;3.8000;5.9000;4.1000
43085.1250;4.0300;6.5000;4.1000
43085.1667;3.8000;7.0000;4.2000
43085.2083;4.0300;7.2000;4.7000
43085.2500;3.9600;7.5000;5.3000
43085.2917;4.4300;7.7000;5.6000
43085.3333;4.7700;7.6000;5.9000
43085.3750;4.5900;7.6000;6.2000
43085.4167;5.3400;7.5000;6.5000
43085.4583;3.7400;6.1000;6.3000
43085.5000;3.8400;4.8000;6.2000
43085.5417;3.4000;3.4000;6.0000
43085.5833;3.6300;3.4000;5.8000
43085.6250;3.3400;3.3000;5.5000
43085.6667;3.8500;3.3000;5.3000
43085.7083;3.4400;3.9000;5.4000
43085.7500;4.3200;4.5000;5.5000
43085.7917;4.1000;5.4000;6.6000
43085.8333;4.6300;4.8000;6.2000
43085.8750;2.5600;4.3000;5.7000
43085.9167;3.2100;3.7000;5.3000
43085.9583;2.8200;4.0000;5.4000
43086.0000;3.5700;4.4000;5.5000
43086.0417;3.8700;4.7000;5.6000
43086.0833;4.5700;5.4000;6.1000
43086.1250;5.0800;6.2000;6.6000
43086.1667;4.4900;6.9000;7.1000
43086.2083;6.4000;6.8000;7.5000
43086.2500;7.5600;6.8000;7.8000
43086.2917;5.5600;7.9000;8.8000
43086.3333;3.0200;7.6000;8.7000
43086.3750;8.7800;7.3000;8.7000
43086.4167;7.0200;7.0000;8.6000
43086.4583;8.9000;7.8000;8.0000
43086.5000;9.1000;8.6000;7.3000
43086.5417;7.2600;9.4000;6.7000
43086.5833;7.2900;8.5000;6.4000
43086.6250;0.0000;7.6000;6.0000
43086.6667;3.1800;6.7000;5.7000
43086.7083;5.6400;6.7000;6.3000
43086.7500;4.1000;6.7000;6.9000
43086.7917;4.7600;6.2000;7.2000
43086.8333;4.0500;6.3000;7.6000
43086.8750;4.2100;6.5000;7.9000
43086.9167;7.4200;6.6000;8.3000
43086.9583;9.1100;7.1000;8.4000
43087.0000;8.3600;7.5000;8.4000
43087.0417;9.3200;8.0000;8.5000
43087.0833;8.2100;8.7000;8.5000
43087.1250;9.7400;9.5000;8.6000
43087.1667;10.7700;10.2000;8.6000
43087.2083;13.9700;11.8000;10.2000
43087.2500;15.3200;13.4000;11.9000
43087.2917;15.3800;14.8000;12.7000
43087.3333;14.2100;14.3000;12.4000
43087.3750;14.4000;13.7000;12.0000
43087.4167;14.1100;13.2000;11.7000
43087.4583;13.4200;12.7000;11.5000
43087.5000;14.4500;12.3000;11.2000
43087.5417;13.9700;11.8000;11.0000
43087.5833;12.6700;11.4000;10.6000
43087.6250;11.4800;11.1000;10.1000
43087.6667;10.2100;10.7000;9.7000
43087.7083;9.7200;9.7000;9.0000
43087.7500;7.8400;8.6000;8.4000
43087.7917;7.4000;8.1000;7.0000
43087.8333;4.4700;7.6000;7.1000
43087.8750;6.9300;7.0000;7.1000
43087.9167;5.7200;6.5000;7.2000
43087.9583;6.1400;6.7000;6.7000
43088.0000;5.4800;6.9000;6.1000
43088.0417;5.1100;7.1000;5.6000
43088.0833;5.6500;7.3000;6.2000
43088.1250;6.7100;7.4000;6.9000
43088.1667;6.8300;7.6000;7.5000
43088.2083;8.1600;7.9000;7.5000
43088.2500;9.2700;8.2000;7.4000
43088.2917;10.1000;8.2000;7.1000
43088.3333;10.3600;8.5000;7.0000
43088.3750;10.3900;8.7000;6.9000
43088.4167;9.8600;9.0000;6.8000
43088.4583;8.0300;9.4000;6.4000
43088.5000;7.3900;9.9000;6.1000
43088.5417;10.9300;10.3000;5.7000
43088.5833;15.3500;11.1000;7.3000
43088.6250;16.8000;11.9000;8.9000
43088.6667;17.2000;12.7000;10.5000
43088.7083;17.7600;13.0000;10.8000
43088.7500;18.1500;13.2000;11.2000
43088.7917;17.5400;13.2000;10.8000
43088.8333;17.7900;12.9000;10.0000
43088.8750;17.1200;12.6000;9.1000
43088.9167;16.3500;12.3000;8.3000
43088.9583;14.8200;11.8000;8.1000
43089.0000;12.5300;11.4000;7.8000
43089.0417;6.4400;10.9000;7.6000
43089.0833;2.5700;8.9000;6.8000
43089.1250;1.9300;6.8000;6.0000
43089.1667;2.0400;4.8000;5.2000
43089.2083;2.1400;4.2000;4.8000
43089.2500;2.1000;3.7000;4.4000
43089.2917;2.9200;2.6000;2.2000
43089.3333;3.9400;3.0000;3.0000
43089.3750;4.0400;3.3000;3.9000
43089.4167;2.4200;3.7000;4.7000
43089.4583;2.1000;4.4000;4.7000
43089.5000;3.7700;5.0000;4.8000
43089.5417;4.1200;5.7000;4.8000
43089.5833;4.2300;6.5000;5.7000
43089.6250;5.4000;7.2000;6.5000
43089.6667;8.7800;8.0000;7.4000
43089.7083;9.4800;8.2000;7.5000
43089.7500;10.2000;8.4000;7.7000
43089.7917;9.3800;9.1000;8.2000
43089.8333;9.7600;10.0000;8.2000
43089.8750;11.6100;10.9000;8.2000
43089.9167;13.3900;11.8000;8.2000
43089.9583;12.7000;12.2000;8.5000
43090.0000;12.7600;12.5000;8.7000
43090.0417;15.9500;12.9000;9.0000
43090.0833;15.0700;13.0000;10.0000
43090.1250;14.7000;13.0000;10.9000
43090.1667;13.5300;13.1000;11.9000
43090.2083;15.6100;13.9000;12.1000
43090.2500;15.9400;14.6000;12.3000
43090.2917;14.9700;14.5000;12.0000
43090.3333;15.2400;14.3000;12.4000
43090.3750;13.9700;14.1000;12.9000
43090.4167;12.0300;13.9000;13.3000
43090.4583;11.1000;13.8000;12.7000
43090.5000;14.4100;13.8000;12.1000
43090.5417;11.3000;13.7000;11.5000
43090.5833;13.9200;12.7000;11.7000
43090.6250;10.6300;11.6000;12.0000
43090.6667;11.1600;10.6000;12.2000
43090.7083;11.4200;10.5000;11.9000
43090.7500;14.5500;10.3000;11.6000
43090.7917;10.0000;10.0000;11.2000
43090.8333;9.6900;10.4000;11.6000
43090.8750;11.0200;10.9000;12.1000
43090.9167;11.9800;11.3000;12.5000
43090.9583;12.2000;11.3000;12.0000
43091.0000;12.4400;11.4000;11.5000
43091.0417;11.1200;11.4000;11.0000
43091.0833;12.9500;11.5000;11.2000
43091.1250;10.9900;11.6000;11.3000
43091.1667;13.1100;11.7000;11.5000
43091.2083;13.5100;11.9000;11.2000
43091.2500;10.1500;12.1000;10.9000
43091.2917;10.1900;12.4000;11.8000
43091.3333;9.5800;11.9000;11.6000
43091.3750;11.0100;11.4000;11.5000
43091.4167;10.6300;10.9000;11.3000
43091.4583;9.4900;10.5000;10.6000
43091.5000;10.3000;10.0000;9.8000
43091.5417;9.6500;9.6000;9.1000
43091.5833;8.2900;9.0000;8.9000
43091.6250;8.1100;8.5000;8.7000
43091.6667;4.9200;7.9000;8.5000
43091.7083;2.8800;7.8000;7.8000
43091.7500;4.8700;7.7000;7.2000
43091.7917;7.3600;7.7000;5.8000
43091.8333;9.2700;8.4000;6.5000
43091.8750;9.8500;9.1000;7.1000
43091.9167;7.8200;9.8000;7.8000
43091.9583;12.0000;10.9000;9.8000
43092.0000;18.4200;12.0000;11.9000
43092.0417;15.9100;13.1000;13.9000
43092.0833;16.8400;13.7000;13.8000
43092.1250;17.3700;14.2000;13.7000
43092.1667;16.8000;14.8000;13.6000
43092.2083;17.5400;16.0000;14.2000
43092.2500;18.8700;17.1000;14.7000
43092.2917;22.8500;18.3000;15.3000
43092.3333;20.9000;16.7000;14.3000
43092.3750;18.5800;15.0000;13.3000
43092.4167;16.2200;13.4000;12.3000
43092.4583;13.0500;12.3000;11.0000
43092.5000;10.9100;11.2000;9.6000
43092.5417;9.5800;10.1000;8.3000
43092.5833;10.3400;9.3000;7.6000
43092.6250;9.7600;8.5000;7.0000
43092.6667;9.3000;7.7000;6.3000
43092.7083;9.5200;7.3000;5.8000
43092.7500;8.1300;6.9000;5.4000
43092.7917;7.6100;7.2000;5.7000
43092.8333;7.9100;7.3000;5.7000
43092.8750;7.6600;7.3000;5.6000
43092.9167;6.5000;7.4000;5.6000
43092.9583;8.8300;7.4000;5.9000
43093.0000;4.7200;7.5000;6.2000
43093.0417;6.5300;7.5000;6.5000
43093.0833;4.5700;7.4000;6.3000
43093.1250;5.6400;7.2000;6.0000
43093.1667;5.8700;7.1000;5.8000
43093.2083;6.1300;7.1000;5.6000
43093.2500;4.3200;7.1000;5.4000
43093.2917;3.9000;5.2000;2.9000
43093.3333;4.7200;5.4000;3.3000
43093.3750;6.2900;5.7000;3.6000
43093.4167;5.5900;5.9000;4.0000
43093.4583;7.6400;6.1000;4.2000
43093.5000;6.6900;6.3000;4.4000
43093.5417;6.8600;6.5000;4.6000
43093.5833;5.6900;6.6000;4.5000
43093.6250;4.9200;6.7000;4.5000
43093.6667;6.0800;6.8000;4.4000
43093.7083;6.1100;6.4000;4.2000
43093.7500;5.2600;5.9000;3.9000
43093.7917;2.7200;5.0000;3.7000
43093.8333;3.5200;4.5000;3.7000
43093.8750;3.3600;3.9000;3.8000
43093.9167;3.8600;3.4000;3.8000
43093.9583;3.9400;4.1000;3.6000
43094.0000;3.5800;4.7000;3.5000
43094.0417;3.3600;5.4000;3.3000
43094.0833;2.3700;4.5000;2.9000
43094.1250;3.3600;3.6000;2.6000
43094.1667;4.1900;2.7000;2.2000
43094.2083;3.4400;2.3000;2.2000
43094.2500;2.9500;1.8000;2.2000
43094.2917;1.4300;2.0000;2.2000
43094.3333;2.0000;1.7000;2.3000
43094.3750;3.0900;1.5000;2.3000
43094.4167;2.6700;1.2000;2.4000
43094.4583;2.0900;1.6000;2.1000
43094.5000;2.4500;1.9000;1.8000
43094.5417;2.6400;2.3000;1.5000
43094.5833;1.8500;2.1000;1.4000
43094.6250;1.5900;1.9000;1.2000
43094.6667;2.1200;1.7000;1.1000
43094.7083;1.8500;1.8000;1.1000
43094.7500;2.1500;1.9000;1.2000
43094.7917;2.4800;2.3000;1.3000
43094.8333;2.8600;2.9000;1.3000
43094.8750;3.5300;3.5000;1.3000
43094.9167;2.1200;4.1000;1.3000
43094.9583;2.0500;4.4000;1.9000
43095.0000;3.2400;4.6000;2.6000
43095.0417;2.5000;4.9000;3.2000
43095.0833;0.8200;4.9000;3.7000
43095.1250;1.4600;5.0000;4.3000
43095.1667;3.5000;5.0000;4.8000
43095.2083;3.5300;5.5000;5.2000
43095.2500;6.2300;6.1000;5.6000
43095.2917;6.7100;6.3000;5.7000
43095.3333;7.2700;6.6000;6.2000
43095.3750;11.7800;7.0000;6.7000
43095.4167;13.5000;7.3000;7.2000
43095.4583;13.3500;8.1000;7.8000
43095.5000;14.2800;8.8000;8.5000
43095.5417;14.7900;9.6000;9.1000
43095.5833;17.1700;9.8000;9.9000
43095.6250;16.5700;10.1000;10.8000
43095.6667;19.2900;10.3000;11.6000
43095.7083;20.1600;10.9000;11.7000
43095.7500;20.4600;11.4000;11.9000
43095.7917;19.6400;12.1000;11.1000
43095.8333;20.5100;11.8000;10.8000
43095.8750;20.7500;11.5000;10.4000
43095.9167;19.9700;11.2000;10.1000
43095.9583;19.3500;11.0000;10.0000
43096.0000;19.2700;10.7000;10.0000
43096.0417;18.0600;10.5000;9.9000
43096.0833;18.1600;10.3000;9.0000
43096.1250;15.7300;10.2000;8.1000
43096.1667;18.0600;10.0000;7.2000
43096.2083;19.7400;9.7000;7.1000
43096.2500;19.0200;9.5000;7.0000
43096.2917;13.6800;9.6000;7.1000
43096.3333;10.5800;9.3000;7.1000
43096.3750;13.6300;9.0000;7.2000
43096.4167;13.3900;8.7000;7.2000
43096.4583;12.5000;8.6000;7.1000
43096.5000;9.8100;8.5000;7.0000
43096.5417;11.3500;8.4000;6.9000
43096.5833;8.8700;8.0000;6.4000
43096.6250;8.7000;7.6000;5.8000
43096.6667;8.2800;7.2000;5.3000
43096.7083;9.7800;6.9000;5.2000
43096.7500;12.6500;6.7000;5.1000
43096.7917;13.2100;6.0000;4.7000
43096.8333;12.2500;6.1000;4.6000
43096.8750;12.1600;6.2000;4.4000
43096.9167;11.7600;6.3000;4.3000
43096.9583;12.6700;6.4000;4.1000
43097.0000;10.9800;6.5000;4.0000
43097.0417;9.9900;6.6000;3.8000
43097.0833;10.6800;6.5000;3.9000
43097.1250;10.1900;6.3000;4.0000
43097.1667;10.0300;6.2000;4.1000
43097.2083;10.3700;6.4000;4.5000
43097.2500;10.1800;6.6000;4.8000
43097.2917;9.9400;5.7000;4.0000
43097.3333;10.1100;6.3000;4.4000
43097.3750;10.4500;6.9000;4.9000
43097.4167;9.9300;7.5000;5.3000
43097.4583;8.8300;8.0000;5.3000
43097.5000;9.7200;8.4000;5.3000
43097.5417;11.0500;8.9000;5.3000
43097.5833;13.4000;8.5000;5.6000
43097.6250;14.9200;8.0000;5.9000
43097.6667;16.0000;7.6000;6.2000
43097.7083;15.2100;7.6000;6.0000
43097.7500;12.5900;7.5000;5.8000
43097.7917;10.2300;8.1000;6.7000
43097.8333;9.7900;8.5000;6.7000
43097.8750;11.3500;8.9000;6.7000
43097.9167;10.2900;9.3000;6.7000
43097.9583;8.5000;9.4000;6.5000
43098.0000;11.5200;9.6000;6.4000
43098.0417;13.9300;9.7000;6.2000
43098.0833;13.5000;9.7000;6.1000
43098.1250;12.9500;9.6000;6.0000
43098.1667;10.2600;9.6000;5.9000
43098.2083;9.7100;9.9000;5.7000
43098.2500;10.4400;10.2000;5.4000
43098.2917;10.5200;9.9000;4.8000
43098.3333;10.6400;9.3000;4.5000
43098.3750;10.5300;8.7000;4.3000
43098.4167;8.8100;8.1000;4.0000
43098.4583;6.3800;7.4000;4.3000
43098.5000;5.5800;6.8000;4.5000
43098.5417;3.1800;6.1000;4.8000
43098.5833;4.7200;5.5000;4.7000
43098.6250;4.1300;4.8000;4.5000
43098.6667;3.6600;4.2000;4.4000
43098.7083;3.1000;4.3000;4.4000
43098.7500;3.2000;4.5000;4.4000
43098.7917;3.0900;5.9000;4.7000
43098.8333;4.0700;6.3000;4.9000
43098.8750;3.7000;6.7000;5.2000
43098.9167;4.1900;7.1000;5.4000
43098.9583;5.1900;7.8000;5.7000
43099.0000;6.7300;8.4000;6.0000
43099.0417;7.5900;9.1000;6.3000
43099.0833;8.0500;9.2000;6.7000
43099.1250;7.8800;9.3000;7.0000
43099.1667;7.8300;9.4000;7.4000
43099.2083;8.6800;9.7000;7.5000
43099.2500;7.7800;10.0000;7.5000
43099.2917;7.4400;9.2000;6.8000
43099.3333;7.8900;9.2000;6.7000
43099.3750;7.4700;9.3000;6.7000
43099.4167;7.9700;9.3000;6.6000
43099.4583;7.9500;9.0000;6.3000
43099.5000;7.2300;8.6000;6.1000
43099.5417;6.7800;8.3000;5.8000
43099.5833;6.0700;7.8000;6.2000
43099.6250;6.0200;7.3000;6.6000
43099.6667;5.4800;6.8000;7.0000
43099.7083;6.4500;6.5000;7.0000
43099.7500;5.6500;6.3000;7.1000
43099.7917;4.0900;6.9000;7.4000
43099.8333;4.4200;6.8000;7.3000
43099.8750;4.1700;6.6000;7.1000
43099.9167;4.5100;6.5000;7.0000
43099.9583;4.7700;6.8000;7.3000
43100.0000;4.3700;7.1000;7.6000
43100.0417;5.6500;7.4000;7.9000
43100.0833;5.9300;7.5000;7.8000
43100.1250;7.3900;7.7000;7.8000
43100.1667;7.1400;7.8000;7.7000
43100.2083;7.4100;8.0000;7.8000
43100.2500;6.9100;8.3000;7.9000
43100.2917;7.1900;8.2000;8.5000
43100.3333;4.5000;8.3000;8.7000
43100.3750;3.9400;8.3000;8.9000
43100.4167;5.9200;8.4000;9.1000
43100.4583;6.2600;9.5000;9.3000
43100.5000;6.1900;10.5000;9.6000
43100.5417;9.0500;11.6000;9.8000
43100.5833;12.7100;11.0000;9.6000
43100.6250;11.7700;10.3000;9.3000
43100.6667;8.9300;9.7000;9.1000
43100.7083;7.2200;9.7000;9.3000
43100.7500;5.4000;9.8000;9.5000
43100.7917;9.7200;7.8000;9.7000
43100.8333;8.6300;8.5000;10.0000
43100.8750;13.3700;9.2000;10.2000
43100.9167;13.4200;9.9000;10.5000
43100.9583;15.1600;10.3000;10.7000
43101.0000;15.7400;10.7000;10.9000
43101.0417;15.8700;11.1000;11.1000
43101.0833;14.4800;10.9000;10.8000
43101.1250;15.1700;10.8000;10.4000
43101.1667;17.1400;10.6000;10.1000
43101.2083;16.7500;10.5000;9.7000
43101.2500;15.5600;10.4000;9.3000
43101.2917;13.7300;11.4000;8.9000
43101.3333;13.8000;10.4000;8.1000
43101.3750;12.0600;9.5000;7.4000
43101.4167;9.1300;8.5000;6.6000
43101.4583;8.1100;7.8000;6.1000
43101.5000;7.4700;7.1000;5.7000
43101.5417;7.2800;6.4000;5.2000
43101.5833;5.3400;5.6000;4.6000
43101.6250;4.4800;4.9000;4.1000
43101.6667;4.9900;4.1000;3.5000
43101.7083;4.3800;3.7000;3.4000
43101.7500;3.8600;3.3000;3.4000
43101.7917;2.3000;2.2000;1.3000
43101.8333;2.0800;2.5000;1.5000
43101.8750;1.3300;2.7000;1.8000
43101.9167;1.6800;3.0000;2.0000
43101.9583;1.9600;3.3000;2.4000
43102.0000;0.9900;3.5000;2.7000
43102.0417;1.8300;3.8000;3.1000
43102.0833;2.4900;3.1000;3.5000
43102.1250;2.0800;2.5000;3.9000
43102.1667;4.1800;1.8000;4.3000
43102.2083;2.9800;2.9000;4.8000
43102.2500;3.2700;4.0000;5.4000
43102.2917;4.8800;5.1000;4.1000
43102.3333;3.7000;5.0000;4.6000
43102.3750;4.5000;4.9000;5.0000
43102.4167;5.5000;4.8000;5.5000
43102.4583;4.1000;5.1000;5.4000
43102.5000;4.3900;5.3000;5.2000
43102.5417;5.5300;5.6000;5.1000
43102.5833;6.0100;5.4000;4.7000
43102.6250;3.3600;5.2000;4.4000
43102.6667;3.1600;5.0000;4.0000
43102.7083;2.8600;4.8000;4.2000
43102.7500;2.8900;4.6000;4.5000
43102.7917;3.1700;3.7000;5.3000
43102.8333;3.5800;4.2000;5.0000
43102.8750;3.0200;4.6000;4.7000
43102.9167;4.1400;5.1000;4.4000
43102.9583;2.7900;4.7000;4.0000
43103.0000;3.8400;4.4000;3.7000
43103.0417;3.5600;4.0000;3.3000
43103.0833;3.5600;3.8000;3.8000
43103.1250;4.0900;3.6000;4.2000
43103.1667;5.3800;3.4000;4.7000
43103.2083;5.2200;3.9000;5.0000
43103.2500;6.7600;4.5000;5.4000
43103.2917;8.2300;5.6000;5.8000
43103.3333;7.7200;6.0000;6.2000
43103.3750;7.3100;6.3000;6.5000
43103.4167;7.1800;6.7000;6.9000
43103.4583;5.0700;6.7000;7.0000
43103.5000;7.2800;6.8000;7.0000
43103.5417;8.7900;6.8000;7.1000
43103.5833;10.2000;7.1000;7.2000
43103.6250;11.0600;7.4000;7.3000
43103.6667;11.2800;7.7000;7.4000
43103.7083;12.4500;7.8000;7.4000
43103.7500;9.5400;8.0000;7.5000
43103.7917;6.5600;8.8000;7.6000
43103.8333;8.7000;8.7000;7.9000
43103.8750;9.9300;8.6000;8.2000
43103.9167;9.0900;8.5000;8.5000
43103.9583;9.8600;8.3000;8.5000
43104.0000;12.2900;8.2000;8.6000
43104.0417;9.6000;8.0000;8.6000
43104.0833;8.2100;8.0000;8.3000
43104.1250;8.5200;8.0000;7.9000
43104.1667;9.4900;8.0000;7.6000
43104.2083;9.7200;7.9000;7.4000
43104.2500;10.4600;7.8000;7.3000
43104.2917;10.5000;8.6000;7.5000
43104.3333;10.1600;8.5000;7.4000
43104.3750;10.0600;8.3000;7.4000
43104.4167;10.8700;8.2000;7.3000
43104.4583;12.0900;7.9000;7.0000
43104.5000;10.8500;7.7000;6.7000
43104.5417;10.6400;7.4000;6.4000
43104.5833;11.4600;7.1000;6.5000
43104.6250;12.6200;6.7000;6.5000
43104.6667;12.7400;6.4000;6.6000
43104.7083;13.1000;6.3000;6.5000
43104.7500;12.8100;6.3000;6.3000
43104.7917;12.4500;6.5000;7.2000
43104.8333;12.6900;6.6000;7.0000
43104.8750;12.3200;6.6000;6.7000
43104.9167;10.6400;6.7000;6.5000
43104.9583;12.5300;6.7000;6.6000
43105.0000;14.8200;6.6000;6.7000
43105.0417;15.8100;6.6000;6.8000
43105.0833;13.5900;6.4000;6.4000
43105.1250;10.0000;6.3000;6.1000
43105.1667;5.2200;6.1000;5.7000
43105.2083;6.7200;6.2000;5.4000
43105.2500;8.1200;6.2000;5.2000
43105.2917;7.6600;6.1000;4.5000
43105.3333;9.7600;6.1000;4.3000
43105.3750;8.7600;6.1000;4.2000
43105.4167;5.9200;6.1000;4.0000
43105.4583;6.1400;5.9000;3.8000
43105.5000;0.0000;5.8000;3.7000
43105.5417;0.0000;5.6000;3.5000
43105.5833;0.0000;5.3000;3.2000
43105.6250;0.0000;5.1000;2.8000
43105.6667;0.0000;4.8000;2.5000
43105.7083;0.0000;3.7000;2.1000
43105.7500;5.8500;2.5000;1.8000
43105.7917;2.8300;1.6000;1.1000
43105.8333;4.2600;1.6000;1.6000
43105.8750;3.4500;1.7000;2.1000
43105.9167;4.2800;1.7000;2.6000
43105.9583;4.3000;3.7000;3.3000
43106.0000;5.3200;5.6000;4.1000
43106.0417;6.1700;7.6000;4.8000
43106.0833;4.1800;9.0000;6.6000
43106.1250;4.8200;10.4000;8.3000
43106.1667;4.0400;11.8000;10.1000
43106.2083;3.7000;10.1000;8.9000
43106.2500;3.2100;8.5000;7.7000
43106.2917;3.0300;4.8000;3.5000
43106.3333;1.7200;5.0000;4.1000
43106.3750;3.6200;5.2000;4.6000
43106.4167;6.6600;5.4000;5.2000
43106.4583;14.5000;7.2000;6.9000
43106.5000;13.3500;8.9000;8.5000
43106.5417;10.6600;10.7000;10.2000
43106.5833;10.7200;10.2000;9.7000
43106.6250;9.7500;9.7000;9.2000
43106.6667;8.4100;9.2000;8.7000
43106.7083;8.6600;9.2000;8.3000
43106.7500;10.1800;9.3000;8.0000
43106.7917;7.6000;8.6000;8.0000
43106.8333;9.4500;8.3000;7.6000
43106.8750;7.9100;8.1000;7.1000
43106.9167;9.9400;7.8000;6.7000
43106.9583;9.2300;8.0000;7.4000
43107.0000;10.1700;8.1000;8.2000
43107.0417;8.2200;8.3000;8.9000
43107.0833;11.7500;9.6000;9.6000
43107.1250;12.5600;10.8000;10.2000
43107.1667;15.5800;12.1000;10.9000
43107.2083;15.0700;13.9000;12.2000
43107.2500;15.5800;15.7000;13.5000
43107.2917;17.3500;18.0000;15.0000
43107.3333;22.0700;19.3000;16.7000
43107.3750;24.7300;20.7000;18.3000
43107.4167;27.8700;22.0000;20.0000
43107.4583;26.0300;20.1000;18.6000
43107.5000;25.0300;18.3000;17.1000
43107.5417;21.7200;16.4000;15.7000
43107.5833;20.1600;15.5000;14.8000
43107.6250;19.6900;14.6000;14.0000
43107.6667;18.0800;13.7000;13.1000
43107.7083;14.9000;13.1000;12.8000
43107.7500;15.5200;12.5000;12.6000
43107.7917;14.0900;11.7000;11.4000
43107.8333;14.4900;11.6000;11.7000
43107.8750;15.1900;11.6000;11.9000
43107.9167;12.8200;11.5000;12.2000
43107.9583;13.1800;11.7000;11.7000
43108.0000;13.2100;11.9000;11.2000
43108.0417;11.4000;12.1000;10.7000
43108.0833;8.6500;10.8000;8.9000
43108.1250;7.8900;9.4000;7.2000
43108.1667;5.5200;8.1000;5.4000
43108.2083;2.5100;7.3000;6.0000
43108.2500;3.1700;6.4000;6.5000
43108.2917;4.3700;3.9000;6.2000
43108.3333;7.5500;6.9000;8.4000
43108.3750;11.5500;9.8000;10.5000
43108.4167;12.9000;12.8000;12.7000
43108.4583;13.9200;13.2000;12.3000
43108.5000;13.7700;13.5000;11.8000
43108.5417;15.8400;13.9000;11.4000
43108.5833;16.1800;13.4000;10.6000
43108.6250;15.6300;12.9000;9.9000
43108.6667;16.2700;12.4000;9.1000
43108.7083;15.8800;11.9000;8.8000
43108.7500;13.1800;11.5000;8.5000
43108.7917;13.6100;10.8000;7.9000
43108.8333;12.6900;10.7000;8.0000
43108.8750;11.5200;10.5000;8.0000
43108.9167;13.0400;10.4000;8.1000
43108.9583;11.8700;11.1000;8.4000
43109.0000;12.2900;11.7000;8.7000
43109.0417;13.9400;12.4000;9.0000
43109.0833;12.7400;11.7000;7.9000
43109.1250;12.0600;11.1000;6.9000
43109.1667;9.9400;10.4000;5.8000
43109.2083;8.9300;8.8000;5.3000
43109.2500;8.5800;7.2000;4.9000
43109.2917;5.4800;5.0000;3.6000
43109.3333;3.3000;4.8000;4.1000
43109.3750;3.3700;4.6000;4.6000
43109.4167;3.0800;4.4000;5.1000
43109.4583;4.2200;4.6000;5.4000
43109.5000;4.7400;4.7000;5.7000
43109.5417;5.2100;4.9000;6.0000
43109.5833;5.1000;5.4000;6.3000
43109.6250;5.4900;6.0000;6.6000
